stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
2,5,TRUE,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,
3.5,221,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,276,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,194,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
2.5,56,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,42,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,43,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
2.5,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
2,16,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,47,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2,12,,,FALSE,,FALSE,,,TRUE,,
2,29,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,,TRUE
4,32,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3.5,31,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5,6,TRUE,,,,TRUE,,,TRUE,,
4.5,66,TRUE,None,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,91,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
3,168,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,7,TRUE,,FALSE,,TRUE,,,TRUE,,
2.5,71,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,74,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
3,24,,TRUE,,,TRUE,,,TRUE,,
3.5,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4.5,367,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,63,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
3,173,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,124,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
2,12,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
4,45,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1.5,13,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,
1.5,10,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3,228,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,540,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,10,,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,
1.5,22,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3,22,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2,30,TRUE,,,,TRUE,,,TRUE,,FALSE
2.5,360,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,34,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE
2,25,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2,14,TRUE,None,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3.5,11,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
2.5,18,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,207,TRUE,TRUE,,,TRUE,,TRUE,TRUE,TRUE,
2.5,12,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,23,TRUE,TRUE,,TRUE,TRUE,,TRUE,None,TRUE,TRUE
2.5,64,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
3.5,307,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
1.5,40,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4.5,44,TRUE,,FALSE,,TRUE,,TRUE,TRUE,,
3.5,21,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
3.5,27,TRUE,TRUE,FALSE,,TRUE,,,TRUE,TRUE,
2.5,15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,32,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,10,TRUE,,FALSE,,TRUE,TRUE,FALSE,TRUE,,
3.5,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2.5,88,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1.5,12,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
2.5,15,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,
3.5,5,,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,54,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,54,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE
4,21,,TRUE,,,None,,,None,TRUE,
3.5,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
3,24,TRUE,TRUE,FALSE,,TRUE,,,FALSE,TRUE,
4.5,116,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE
3,44,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
3.5,34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,17,TRUE,,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
3.5,25,TRUE,None,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
3,17,TRUE,None,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
1,15,TRUE,,FALSE,,TRUE,,FALSE,TRUE,,TRUE
2.5,9,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
4,84,TRUE,,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
3.5,10,TRUE,TRUE,,FALSE,TRUE,TRUE,,TRUE,,FALSE
4,37,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1.5,6,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,None,,
1,21,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,67,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2,9,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,
4,16,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
2.5,12,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2,9,TRUE,None,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
1.5,13,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
3.5,18,,TRUE,,,TRUE,,TRUE,FALSE,TRUE,
1.5,6,TRUE,,FALSE,,FALSE,,TRUE,TRUE,,
1,12,,,FALSE,,TRUE,FALSE,TRUE,TRUE,,
2,82,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4.5,109,TRUE,TRUE,FALSE,,,,TRUE,,FALSE,TRUE
4,88,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
2,21,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,25,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,67,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,33,TRUE,,,TRUE,TRUE,,,TRUE,TRUE,
3,17,TRUE,,,,TRUE,,,TRUE,TRUE,
4,13,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4.5,28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3.5,151,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,692,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1.5,9,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3.5,28,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,260,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,None,FALSE,TRUE
4.5,16,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,66,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3,33,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,TRUE,
3.5,10,,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,50,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,6,,,,,,,,TRUE,,
1.5,14,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
1.5,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,64,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,9,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,FALSE
4,232,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4.5,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
1.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,303,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4.5,72,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE
2.5,67,TRUE,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3.5,15,,,,,TRUE,,,TRUE,,
2.5,18,TRUE,,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
3,5,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,,
4,132,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
2.5,111,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,35,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,27,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2,19,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4.5,29,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,TRUE
1.5,18,TRUE,,FALSE,,,TRUE,FALSE,TRUE,,
4,54,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1.5,13,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,,
3,13,TRUE,,,,,,,,,
3.5,263,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
3,8,,,,,,,,,,
2.5,20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,
4.5,8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,40,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,139,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3.5,236,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,309,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,23,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,104,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
3,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2.5,30,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2,44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,14,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,482,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
4,92,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1.5,19,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,,
4,39,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,54,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
3,27,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
3.5,22,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,31,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
3,20,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2,110,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,176,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1.5,13,None,,None,,None,,None,TRUE,TRUE,
2,9,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,7,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,306,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
2,57,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,8,,,,,TRUE,,,TRUE,,
3,15,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,
2,11,,,,,,,,,TRUE,
3,135,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
4.5,45,,TRUE,FALSE,,None,,,None,TRUE,
3.5,79,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
2,7,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,7,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
3,9,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3.5,83,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,
4,149,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
3.5,118,,TRUE,FALSE,,TRUE,,TRUE,TRUE,TRUE,
3,5,,,,,FALSE,,,TRUE,,
3.5,19,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
3.5,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3.5,74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4.5,253,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,15,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,9,,,,,,,,None,,
3.5,27,,None,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
5,5,,,FALSE,,TRUE,,TRUE,TRUE,,
3.5,21,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,6,,,,,,,,,,
2.5,11,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,12,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
1.5,103,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,265,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
5,24,,TRUE,,,,,,,,
4,195,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
2,91,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1.5,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,18,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,234,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,12,,,,,TRUE,,,TRUE,,
3,37,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4.5,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
4,19,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,,
2.5,11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1.5,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,171,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
4,483,TRUE,TRUE,FALSE,FALSE,None,TRUE,TRUE,None,TRUE,TRUE
4.5,32,,TRUE,,,,,,,,
2,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,10,,,,,None,,,None,,
1,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,
2.5,69,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,32,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,87,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1.5,9,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,13,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,8,TRUE,None,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,
4.5,283,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3.5,40,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3.5,466,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2.5,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE
3.5,171,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,31,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3,80,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,118,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE
3,116,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
4,7,,,,,,TRUE,,,TRUE,
3.5,599,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,74,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1.5,46,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,84,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2,8,,,,,TRUE,,,TRUE,,
3.5,148,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,40,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1.5,6,,,,,,,,TRUE,,
4,392,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,108,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
3,82,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,416,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,95,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,17,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,,
1.5,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
1.5,30,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,53,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,14,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
4,17,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,
2,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,32,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,149,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,145,TRUE,,FALSE,TRUE,TRUE,,TRUE,TRUE,,
4,32,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
3.5,72,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,123,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
3.5,115,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4,285,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,16,,TRUE,,,TRUE,,,TRUE,TRUE,
3,39,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,19,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2.5,27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,27,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,366,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,98,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,28,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4,11,,,,,TRUE,,,TRUE,,
4,133,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
2,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
4,1703,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
4,113,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2.5,71,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
