state,stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
NJ,1.5,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
NJ,2.5,25,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,2.5,162,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,2,39,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
DE,3,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
LA,3.5,336,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,55,TRUE,,FALSE,,TRUE,,TRUE,TRUE,,
ID,3.5,10,TRUE,TRUE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
TN,4.5,32,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
ID,3,9,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
FL,3,124,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AB,3,7,,,,,,TRUE,,,TRUE,
NV,4,287,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
MO,2,46,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
NV,4,26,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE
FL,4.5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,5,260,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3.5,75,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2,76,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PA,3.5,42,,,,,TRUE,,,TRUE,,
IN,4,326,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,1,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
LA,1,5,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,,
AZ,3,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3.5,43,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2.5,11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
FL,3.5,383,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,42,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,3,29,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,4.5,14,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,TRUE
TN,1.5,7,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CA,4.5,63,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4,371,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,70,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PA,2,34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
MO,3,66,,TRUE,FALSE,,TRUE,,TRUE,TRUE,,
CA,2.5,45,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,203,TRUE,TRUE,FALSE,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
IN,1.5,24,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2.5,8,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,2.5,38,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,2.5,12,,,,,None,,,None,TRUE,
MO,2.5,16,,,,,,,,TRUE,,
FL,3.5,115,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,3,25,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,2,45,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
LA,1.5,30,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,16,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3,34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4,319,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TN,3,89,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
AZ,4.5,796,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
IN,4,173,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,
FL,1.5,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2.5,62,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
MO,4.5,9,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE
PA,3.5,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3,152,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
TN,3.5,145,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,4,716,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,6,,,,,FALSE,,,None,,
TN,4,9,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
NJ,4,215,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PA,4.5,44,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
MO,3,25,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
PA,2,13,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,
MO,5,66,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,FALSE,TRUE
PA,3.5,236,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
MO,3.5,53,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
FL,1.5,33,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,2.5,63,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,203,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,42,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,2.5,29,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AB,2,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4.5,52,,,,,TRUE,TRUE,,TRUE,,
MO,3,92,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,2.5,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,32,TRUE,TRUE,TRUE,FALSE,,,,FALSE,TRUE,
FL,4,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,2,29,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,3.5,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,3,38,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,None,TRUE,TRUE
AZ,2.5,41,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
PA,4,37,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LA,4,113,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,3.5,237,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,2.5,13,,,,,TRUE,,,TRUE,,
TN,4,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,39,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,4,50,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,1.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,1.5,65,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,4.5,514,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
LA,3.5,10,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
FL,2,15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3,21,TRUE,FALSE,FALSE,,TRUE,TRUE,None,TRUE,TRUE,FALSE
FL,2,63,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,FALSE,TRUE
PA,3.5,396,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,None,TRUE,TRUE
PA,3.5,57,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
TN,4,77,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NV,1.5,52,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,48,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4.5,72,TRUE,TRUE,FALSE,TRUE,TRUE,,,FALSE,,TRUE
ID,2,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,1,9,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,TRUE,
IN,2,67,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,322,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
AZ,1.5,24,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
MO,1.5,14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE
NJ,4,188,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,1.5,6,,,,,FALSE,,,TRUE,,
FL,3,38,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,1,13,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3.5,85,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
IL,3,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LA,2,76,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,3,127,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,32,FALSE,FALSE,FALSE,None,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,19,,,,,TRUE,,,TRUE,,
NJ,2.5,18,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,323,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,3.5,657,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3.5,16,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,2.5,19,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4.5,87,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
FL,3.5,52,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AB,1.5,8,,,,,,,,,TRUE,
LA,2.5,62,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CA,3.5,258,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,3,7,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
FL,3,45,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,3.5,7,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
MO,3,15,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
TN,4,8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,
IN,4.5,45,TRUE,FALSE,FALSE,,None,,,TRUE,TRUE,
LA,3,81,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,27,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,2.5,8,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
MO,2.5,13,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
NV,3.5,129,TRUE,FALSE,FALSE,FALSE,None,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NV,5,23,TRUE,,FALSE,FALSE,,,,FALSE,TRUE,
IN,1.5,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,1.5,19,TRUE,,FALSE,,TRUE,,TRUE,TRUE,,
AB,3.5,76,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3,14,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,,TRUE,FALSE
NJ,4,15,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
FL,4.5,63,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
FL,2,42,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
MO,2,30,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,
MO,1.5,66,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
ID,3.5,24,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LA,1.5,29,TRUE,TRUE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
PA,2,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,137,TRUE,TRUE,,,,,TRUE,None,TRUE,
IN,1.5,51,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
TN,4,146,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ID,3.5,85,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
AZ,2,27,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
MO,4,357,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2,66,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
PA,2.5,9,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,4,14,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,None,TRUE,TRUE
TN,4,40,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,TRUE
PA,3,46,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,60,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
TN,4,65,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
MO,2,10,TRUE,,FALSE,,FALSE,FALSE,TRUE,TRUE,,
MO,4.5,173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,4,451,TRUE,None,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PA,4,57,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ID,4.5,38,,,,,TRUE,,TRUE,TRUE,TRUE,
PA,4,272,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
MO,3.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
LA,3,300,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3,71,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,2.5,7,,,FALSE,,TRUE,,,TRUE,TRUE,
AZ,2,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,46,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,2,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
IL,2.5,43,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LA,3.5,15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
TN,1,11,,,FALSE,,TRUE,,,TRUE,,
IN,1.5,41,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,38,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,2,17,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,3,106,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
FL,1.5,10,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
FL,2,25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4.5,6,TRUE,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,FALSE
PA,3,69,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,4,9,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
TN,2,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
ID,4,145,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,3.5,145,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DE,4,37,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,2,8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,203,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ID,4.5,44,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2.5,69,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NV,2.5,52,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE
PA,2,154,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3,8,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
FL,5,6,TRUE,,FALSE,,,TRUE,,,,
AZ,1.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
PA,4,722,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,2,34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,3,56,TRUE,TRUE,FALSE,,,,TRUE,,TRUE,TRUE
TN,1.5,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
PA,2,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,12,,,FALSE,,None,,,None,,
ID,2.5,30,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CA,4,232,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
CA,4,191,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
NJ,2.5,14,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NV,3.5,142,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,None,TRUE,
IN,2,15,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3,12,,,,,,,,TRUE,,
PA,3,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,2.5,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
FL,2.5,18,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE
DE,2,75,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,7,,,,,TRUE,,,TRUE,,
MO,3.5,32,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
PA,3.5,7,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,
NJ,2,7,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
PA,1.5,8,TRUE,,TRUE,,TRUE,,,TRUE,,
FL,2.5,83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,12,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
AB,4,18,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,
AZ,4,75,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
NJ,1.5,23,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,4,71,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CA,3,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,3,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
FL,2,21,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,2,44,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,3.5,28,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,2.5,18,,,,,,,,,TRUE,
PA,2.5,6,TRUE,None,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,2,23,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AZ,4,27,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,
AZ,3.5,118,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IL,1.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,191,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,None,TRUE,TRUE
FL,2,33,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4,160,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,FALSE
FL,2.5,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3,62,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NV,2,49,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,2,82,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
